cond_id,sex,age,body_type,load_kg,suit_force_n,suit_torque_nm,motion,lumbar_peak,lumbar_mean,lumbar_ext_peak,lumbar_ext_mean,lumbar_ext_loaded_peak,lumbar_ext_loaded_mean,lumbar_bio_ext_peak,lumbar_bio_ext_mean,hip_r_peak,hip_r_mean,hip_l_peak,hip_l_mean,knee_r_peak,knee_r_mean,shoulder_r_peak,shoulder_r_mean,shoulder_l_peak,shoulder_l_mean,elbow_r_peak,elbow_r_mean,elbow_l_peak,elbow_l_mean
523,male,middle,slim,20,100,11.5,neutral_stoop_down_R_002__A075,152.46581176,88.44531247618784,83.49007496,48.55311004769231,170.40667496,56.89370659195122,158.90667496,61.025133696349215,4750.74537359,639.2403967960776,4080.60207358,985.2577920249173,4587.40928204,349.0644490647514,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
524,male,middle,slim,20,100,11.5,neutral_stoop_down_R_002__A076,156.90907848,84.42609840338798,71.63232332,38.72990351000001,158.54892332,55.463498342187506,147.04892332,71.32376586016132,1377.01076505,580.708103334317,1416.72758459,945.6835650506011,876.78048543,321.9377265254645,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
525,male,middle,slim,20,100,11.5,neutral_stoop_down_R_001__A077,181.79333789,78.03499033337398,94.82378633,49.01847315787234,181.74038633,62.297773687183096,170.24038633,65.66173510185841,1787.53313688,590.7788404814228,3900.14459033,1092.801463572642,1409.95658237,343.31934889849595,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
526,male,middle,slim,20,100,11.5,neutral_stoop_down_R_001__A078,161.256999,74.0163775662,36.86747022,20.504370798421053,123.78407022,31.3764078274317,112.28407022,38.53778216163637,1392.73929863,451.2246737336333,3511.22398864,1032.1810026589,968.68869884,294.38680289393335,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
527,male,middle,slim,20,100,11.5,neutral_stoop_down_R_001__A080,206.61804772,95.70194477870228,42.77080706,22.232592523199997,129.68740706,56.82299491541667,118.18740706,58.76255903649123,889.62309921,387.6328917246947,3652.28041311,969.8469856733586,619.27932549,261.48289735316797,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
528,male,middle,slim,20,100,11.5,neutral_stoop_down_R_001__A081,169.47075937,88.63977731875777,36.89676481,22.893630019999996,123.81336481,40.10407255338462,112.31336481,38.7398230894,1422.13297855,751.7261451354036,1341.02015408,976.7626325154658,951.61457434,393.3360195600621,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
529,male,middle,slim,20,100,11.5,neutral_stoop_down_R_002__A082,230.24862656,94.27742037628416,20.52859312,10.358590431428572,107.44519312,38.912591922461544,95.94519312,37.2593105018,4689.46390893,643.6862241987432,4045.75914499,1064.582141137213,4618.69485116,336.7242203728961,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
530,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A073,180.18156755,77.2109423252381,104.68746365,55.78361587958333,191.60406365,62.64068047954023,174.35406365,63.211153901230766,1183.28381047,487.3536019094558,1448.4511371,979.0115706044895,764.70519488,288.4873157210884,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
531,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A079,169.22319885,89.69688626285715,0.0,0.0,79.74285926,34.6643874766129,62.49285926,25.722370251489362,4601.81212146,713.772395244026,1375.65852758,963.3537584070779,4624.06967291,373.6273647657792,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
532,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A074,212.32756627,83.75172710161617,45.8037887,15.469846192857142,132.7203887,32.1659327628125,115.4703887,31.011393719473684,5695.68258417,728.0423860220202,1336.48819282,970.1861184664142,4407.97838564,291.8553346929798,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
533,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A075,152.46581176,88.44531247618784,83.49007496,48.55311004769231,170.40667496,56.89370659195122,153.15667496,68.98697013254903,4750.74537359,639.2403967960776,4080.60207358,985.2577920249173,4587.40928204,349.0644490647514,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
534,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A076,156.90907848,84.42609840338798,71.63232332,38.72990351000001,158.54892332,55.463498342187506,141.29892332,73.01020491625,1377.01076505,580.708103334317,1416.72758459,945.6835650506011,876.78048543,321.9377265254645,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
535,male,middle,slim,20,150,17.25,neutral_stoop_down_R_001__A077,181.79333789,78.03499033337398,94.82378633,49.01847315787234,181.74038633,62.297773687183096,164.49038633,64.65979101714287,1787.53313688,590.7788404814228,3900.14459033,1092.801463572642,1409.95658237,343.31934889849595,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
536,male,middle,slim,20,150,17.25,neutral_stoop_down_R_001__A078,161.256999,74.0163775662,36.86747022,20.504370798421053,123.78407022,31.3764078274317,106.53407022,39.82726065076087,1392.73929863,451.2246737336333,3511.22398864,1032.1810026589,968.68869884,294.38680289393335,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
537,male,middle,slim,20,150,17.25,neutral_stoop_down_R_001__A080,206.61804772,95.70194477870228,42.77080706,22.232592523199997,129.68740706,56.82299491541667,112.43740706,60.79272791640001,889.62309921,387.6328917246947,3652.28041311,969.8469856733586,619.27932549,261.48289735316797,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
538,male,middle,slim,20,150,17.25,neutral_stoop_down_R_001__A081,169.47075937,88.63977731875777,36.89676481,22.893630019999996,123.81336481,40.10407255338462,106.56336481,36.18004831391304,1422.13297855,751.7261451354036,1341.02015408,976.7626325154658,951.61457434,393.3360195600621,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
539,male,middle,slim,20,150,17.25,neutral_stoop_down_R_002__A082,230.24862656,94.27742037628416,20.52859312,10.358590431428572,107.44519312,38.912591922461544,90.19519312,38.028596997142856,4689.46390893,643.6862241987432,4045.75914499,1064.582141137213,4618.69485116,336.7242203728961,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
540,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A073,180.18156755,77.2109423252381,104.68746365,55.78361587958333,191.60406365,62.64068047954023,168.60406365,65.95994157403508,1183.28381047,487.3536019094558,1448.4511371,979.0115706044895,764.70519488,288.4873157210884,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
541,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A079,169.22319885,89.69688626285715,0.0,0.0,79.74285926,34.6643874766129,56.74285926,23.3667245897561,4601.81212146,713.772395244026,1375.65852758,963.3537584070779,4624.06967291,373.6273647657792,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
542,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A074,212.32756627,83.75172710161617,45.8037887,15.469846192857142,132.7203887,32.1659327628125,109.7203887,28.75372881568628,5695.68258417,728.0423860220202,1336.48819282,970.1861184664142,4407.97838564,291.8553346929798,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
543,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A075,152.46581176,88.44531247618784,83.49007496,48.55311004769231,170.40667496,56.89370659195122,147.40667496,75.75405384999999,4750.74537359,639.2403967960776,4080.60207358,985.2577920249173,4587.40928204,349.0644490647514,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
544,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A076,156.90907848,84.42609840338798,71.63232332,38.72990351000001,158.54892332,55.463498342187506,135.54892332,68.49744324581818,1377.01076505,580.708103334317,1416.72758459,945.6835650506011,876.78048543,321.9377265254645,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
545,male,middle,slim,20,200,23.0,neutral_stoop_down_R_001__A077,181.79333789,78.03499033337398,94.82378633,49.01847315787234,181.74038633,62.297773687183096,158.74038633,66.94890037548386,1787.53313688,590.7788404814228,3900.14459033,1092.801463572642,1409.95658237,343.31934889849595,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
546,male,middle,slim,20,200,23.0,neutral_stoop_down_R_001__A078,161.256999,74.0163775662,36.86747022,20.504370798421053,123.78407022,31.3764078274317,100.78407022,38.567467669634155,1392.73929863,451.2246737336333,3511.22398864,1032.1810026589,968.68869884,294.38680289393335,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
547,male,middle,slim,20,200,23.0,neutral_stoop_down_R_001__A080,206.61804772,95.70194477870228,42.77080706,22.232592523199997,129.68740706,56.82299491541667,106.68740706,60.071455071521726,889.62309921,387.6328917246947,3652.28041311,969.8469856733586,619.27932549,261.48289735316797,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
548,male,middle,slim,20,200,23.0,neutral_stoop_down_R_001__A081,169.47075937,88.63977731875777,36.89676481,22.893630019999996,123.81336481,40.10407255338462,100.81336481,34.43821919804878,1422.13297855,751.7261451354036,1341.02015408,976.7626325154658,951.61457434,393.3360195600621,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
549,male,middle,slim,20,200,23.0,neutral_stoop_down_R_002__A082,230.24862656,94.27742037628416,20.52859312,10.358590431428572,107.44519312,38.912591922461544,84.44519312,39.440048592857146,4689.46390893,643.6862241987432,4045.75914499,1064.582141137213,4618.69485116,336.7242203728961,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
550,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A073,180.18156755,77.2109423252381,104.68746365,55.78361587958333,235.06236365,75.89411879164285,235.06236365,75.89411879164285,1183.28381047,487.3536019094558,1448.4511371,979.0115706044895,764.70519488,288.4873157210884,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
551,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A079,169.22319885,89.69688626285715,0.0,0.0,123.20115926,44.914893140070426,123.20115926,44.914893140070426,4601.81212146,713.772395244026,1375.65852758,963.3537584070779,4624.06967291,373.6273647657792,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
552,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A074,212.32756627,83.75172710161617,45.8037887,15.469846192857142,176.1786887,50.94465861894735,176.1786887,50.94465861894735,5695.68258417,728.0423860220202,1336.48819282,970.1861184664142,4407.97838564,291.8553346929798,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
553,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A075,152.46581176,88.44531247618784,83.49007496,48.55311004769231,213.86497495999998,61.8077091256024,213.86497495999998,61.8077091256024,4750.74537359,639.2403967960776,4080.60207358,985.2577920249173,4587.40928204,349.0644490647514,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
554,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A076,156.90907848,84.42609840338798,71.63232332,38.72990351000001,202.00722331999998,65.09514084629411,202.00722331999998,65.09514084629411,1377.01076505,580.708103334317,1416.72758459,945.6835650506011,876.78048543,321.9377265254645,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
555,male,middle,slim,30,0,0.0,neutral_stoop_down_R_001__A077,181.79333789,78.03499033337398,94.82378633,49.01847315787234,225.19868633,75.48215461816238,225.19868633,75.48215461816238,1787.53313688,590.7788404814228,3900.14459033,1092.801463572642,1409.95658237,343.31934889849595,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
556,male,middle,slim,30,0,0.0,neutral_stoop_down_R_001__A078,161.256999,74.0163775662,36.86747022,20.504370798421053,167.24237022,59.506854441845626,167.24237022,59.506854441845626,1392.73929863,451.2246737336333,3511.22398864,1032.1810026589,968.68869884,294.38680289393335,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
557,male,middle,slim,30,0,0.0,neutral_stoop_down_R_001__A080,206.61804772,95.70194477870228,42.77080706,22.232592523199997,173.14570706,44.46758963700421,173.14570706,44.46758963700421,889.62309921,387.6328917246947,3652.28041311,969.8469856733586,619.27932549,261.48289735316797,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
558,male,middle,slim,30,0,0.0,neutral_stoop_down_R_001__A081,169.47075937,88.63977731875777,36.89676481,22.893630019999996,167.27166481,49.66018663751724,167.27166481,49.66018663751724,1422.13297855,751.7261451354036,1341.02015408,976.7626325154658,951.61457434,393.3360195600621,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
559,male,middle,slim,30,0,0.0,neutral_stoop_down_R_002__A082,230.24862656,94.27742037628416,20.52859312,10.358590431428572,150.90349312,47.91883184277419,150.90349312,47.91883184277419,4689.46390893,643.6862241987432,4045.75914499,1064.582141137213,4618.69485116,336.7242203728961,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
560,male,middle,slim,30,50,5.75,neutral_stoop_down_R_002__A073,180.18156755,77.2109423252381,104.68746365,55.78361587958333,235.06236365,75.89411879164285,229.31236365,71.21230096036231,1183.28381047,487.3536019094558,1448.4511371,979.0115706044895,764.70519488,288.4873157210884,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
561,male,middle,slim,30,50,5.75,neutral_stoop_down_R_002__A079,169.22319885,89.69688626285715,0.0,0.0,123.20115926,44.914893140070426,117.45115926,44.10127138173228,4601.81212146,713.772395244026,1375.65852758,963.3537584070779,4624.06967291,373.6273647657792,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
562,male,middle,slim,30,50,5.75,neutral_stoop_down_R_002__A074,212.32756627,83.75172710161617,45.8037887,15.469846192857142,176.1786887,50.94465861894735,170.4286887,46.24434822397849,5695.68258417,728.0423860220202,1336.48819282,970.1861184664142,4407.97838564,291.8553346929798,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
563,male,middle,slim,30,50,5.75,neutral_stoop_down_R_002__A075,152.46581176,88.44531247618784,83.49007496,48.55311004769231,213.86497495999998,61.8077091256024,208.11497495999998,56.79189228097561,4750.74537359,639.2403967960776,4080.60207358,985.2577920249173,4587.40928204,349.0644490647514,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
564,male,middle,slim,30,50,5.75,neutral_stoop_down_R_002__A076,156.90907848,84.42609840338798,71.63232332,38.72990351000001,202.00722331999998,65.09514084629411,196.25722331999998,63.25394320656248,1377.01076505,580.708103334317,1416.72758459,945.6835650506011,876.78048543,321.9377265254645,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
565,male,middle,slim,30,50,5.75,neutral_stoop_down_R_001__A077,181.79333789,78.03499033337398,94.82378633,49.01847315787234,225.19868633,75.48215461816238,219.44868633,71.32179493069867,1787.53313688,590.7788404814228,3900.14459033,1092.801463572642,1409.95658237,343.31934889849595,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
